59,3.789927,0.009870537,4.433146882,25.41206,67.90762642,0.055279579,0.135638146,3549.3874
60,3.887298,0.009880268,4.33401505,25.67327,68.11711001,0.055786544,0.135878179,3550.316
61,3.986645,0.009890041,4.2394904,25.93471,68.32642086,0.056292604,0.136118223,3551.2446
62,4.087997,0.009899856,4.149423798,26.1964,68.53555898,0.056797765,0.136358278,3552.1732
63,4.191383,0.009909714,4.063649904,26.45833,68.74452436,0.057302033,0.136598344,3553.1018
64,4.296834,0.009919616,3.981985988,26.72051,68.95331701,0.057805413,0.13683842,3554.0304
65,4.404378,0.00992956,3.904230732,26.98292,69.16193693,0.058307911,0.137078505,3554.959
66,4.514047,0.009939549,3.830163045,27.24559,69.37038411,0.058809532,0.137318599,3555.8876
67,4.625869,0.009949582,3.759540868,27.50849,69.57865855,0.059310283,0.137558702,3556.8162
68,4.739877,0.009959659,3.692099985,27.77164,69.78676026,0.059810168,0.137798812,3557.7448
69,4.856101,0.009969781,3.627552831,28.03503,69.99468923,0.060309194,0.13803893,3558.6734
70,4.974572,0.009979948,3.565587303,28.29866,70.20244547,0.060807365,0.138279054,3559.602
